age,workclass,education-num,occupation,race,sex,native-country,marital-status
45, Federal-gov,14, Exec-managerial, White, Male, United-States, Divorced
46, Self-emp-inc,14, Sales, White, Male, United-States, Married-civ-spouse
17, Private,6, Other-service, White, Male, United-States, Never-married
56, Private,4, Exec-managerial, White, Male, United-States, Married-civ-spouse
25, Private,10, Adm-clerical, Black, Female, United-States, Married-civ-spouse
47, Private,14, Machine-op-inspct, Asian-Pac-Islander, Female, India, Separated
23, Private,9, Sales, White, Male, United-States, Married-civ-spouse
51, Self-emp-not-inc,9, Other-service, White, Female, United-States, Separated
19, Private,10, Tech-support, White, Female, United-States, Never-married
33, Self-emp-not-inc,9, Craft-repair, White, Male, United-States, Married-civ-spouse
32, Private,9, Other-service, White, Female, United-States, Divorced
52, Private,9, Transport-moving, White, Male, United-States, Divorced
36, Private,10, Other-service, Black, Female, United-States, Separated
34, Private,9, Craft-repair, White, Male, United-States, Divorced
26, Self-emp-inc,8, Sales, Other, Male, Dominican-Republic, Married-civ-spouse
35, Local-gov,10, Craft-repair, White, Male, United-States, Married-civ-spouse
58, Federal-gov,13, Adm-clerical, White, Male, United-States, Married-civ-spouse
32, Private,7, Craft-repair, White, Male, United-States, Divorced
23, Private,10, Other-service, White, Female, United-States, Never-married
28, Self-emp-not-inc,10, Machine-op-inspct, Black, Male, United-States, Never-married
20, Private,6, Other-service, White, Male, Mexico, Never-married
17, Private,6, Other-service, White, Male, United-States, Never-married
56, Private,9, Transport-moving, White, Male, United-States, Married-civ-spouse
26, Private,9, Adm-clerical, White, Female, United-States, Divorced
43, State-gov,13, Prof-specialty, White, Female, United-States, Divorced
45, Self-emp-not-inc,10, Prof-specialty, White, Male, United-States, Never-married
34, Private,10, Exec-managerial, White, Female, United-States, Married-civ-spouse
54, Private,2, Other-service, White, Male, Mexico, Married-civ-spouse
51, Local-gov,9, Other-service, White, Female, United-States, Widowed
58, Self-emp-not-inc,10, Farming-fishing, White, Male, United-States, Married-civ-spouse
49, Private,12, Adm-clerical, White, Female, United-States, Separated
21, Private,11, Adm-clerical, White, Female, United-States, Never-married
44, Private,10, Other-service, White, Female, United-States, Never-married
26, Private,13, Exec-managerial, White, Female, United-States, Never-married
39, Private,13, Prof-specialty, White, Male, United-States, Married-civ-spouse
37, Private,10, Handlers-cleaners, White, Male, United-States, Married-civ-spouse
49, Private,9, Adm-clerical, White, Male, United-States, Divorced
45, Private,9, Machine-op-inspct, Black, Female, United-States, Separated
60, Federal-gov,9, Adm-clerical, Black, Female, United-States, Never-married
28, Federal-gov,13, Exec-managerial, Black, Male, United-States, Never-married
23, Private,10, Machine-op-inspct, Amer-Indian-Eskimo, Male, United-States, Married-civ-spouse
44, Private,13, Prof-specialty, White, Female, United-States, Never-married
19, State-gov,10, Farming-fishing, White, Male, United-States, Never-married
37, Private,9, Exec-managerial, White, Male, United-States, Married-civ-spouse
41, Self-emp-not-inc,9, Farming-fishing, White, Male, United-States, Married-civ-spouse
56, Federal-gov,13, Exec-managerial, White, Male, United-States, Married-civ-spouse
44, Private,12, Exec-managerial, White, Male, United-States, Married-civ-spouse
30, Private,13, Craft-repair, Asian-Pac-Islander, Male, Vietnam, Married-civ-spouse
23, Private,13, Sales, White, Female, United-States, Never-married
44, Private,9, Exec-managerial, White, Female, United-States, Married-civ-spouse
38, Private,9, Exec-managerial, White, Male, United-States, Married-civ-spouse
32, Private,10, Sales, White, Male, United-States, Married-civ-spouse
57, Self-emp-not-inc,14, Farming-fishing, White, Male, United-States, Never-married
35, Private,15, Prof-specialty, White, Male, United-States, Married-civ-spouse
48, Self-emp-not-inc,13, Exec-managerial, White, Male, United-States, Married-civ-spouse
32, Local-gov,10, Protective-serv, White, Male, United-States, Married-civ-spouse
76, Federal-gov,14, Prof-specialty, White, Female, United-States, Widowed
57, Local-gov,9, Handlers-cleaners, Black, Female, United-States, Divorced
51, Private,14, Exec-managerial, White, Male, United-States, Married-civ-spouse
50, Private,6, Other-service, Black, Male, United-States, Married-civ-spouse
38, Private,9, Other-service, White, Female, United-States, Married-AF-spouse
53, Private,9, Transport-moving, White, Male, United-States, Married-civ-spouse
59, Self-emp-not-inc,4, Craft-repair, White, Male, United-States, Married-civ-spouse
23, Private,9, Transport-moving, White, Male, United-States, Never-married
44, Private,11, Exec-managerial, White, Male, United-States, Divorced
23, Private,13, Sales, White, Female, United-States, Never-married
23, Private,12, Sales, White, Male, United-States, Never-married
44, Private,13, Exec-managerial, White, Male, United-States, Married-civ-spouse
30, Private,9, Tech-support, White, Male, United-States, Married-civ-spouse
28, Private,9, Sales, White, Male, United-States, Married-civ-spouse
46, Private,10, Exec-managerial, White, Female, United-States, Divorced
34, Local-gov,1, Adm-clerical, Black, Female, United-States, Never-married
38, Private,13, Exec-managerial, White, Male, United-States, Separated
26, Private,10, Sales, Black, Female, United-States, Never-married
39, Private,9, Craft-repair, White, Male, United-States, Married-civ-spouse
28, Private,10, Sales, Black, Male, United-States, Never-married
33, State-gov,14, Prof-specialty, Asian-Pac-Islander, Male, India, Married-civ-spouse
43, Private,14, Prof-specialty, White, Female, United-States, Divorced
30, Private,13, Exec-managerial, Asian-Pac-Islander, Female, China, Divorced
59, State-gov,14, Exec-managerial, White, Male, United-States, Married-civ-spouse
26, Private,9, Machine-op-inspct, White, Male, United-States, Married-civ-spouse
28, Private,10, Tech-support, Black, Male, United-States, Never-married
48, Self-emp-not-inc,10, Other-service, White, Male, United-States, Never-married
49, Private,13, Prof-specialty, White, Female, United-States, Widowed
41, Self-emp-not-inc,9, Handlers-cleaners, White, Male, United-States, Married-civ-spouse
20, Private,10, Adm-clerical, White, Female, United-States, Never-married
49, Private,9, Protective-serv, White, Male, United-States, Married-civ-spouse
37, State-gov,13, Prof-specialty, White, Male, United-States, Never-married
18, Private,8, Sales, White, Female, United-States, Never-married
61, Private,9, Tech-support, White, Male, United-States, Married-civ-spouse
26, Private,9, Handlers-cleaners, White, Male, United-States, Married-civ-spouse
66, Private,13, Other-service, White, Male, United-States, Widowed
68, Private,14, Prof-specialty, White, Female, United-States, Never-married
27, Local-gov,9, Protective-serv, White, Female, United-States, Married-civ-spouse
66, Self-emp-not-inc,10, Farming-fishing, White, Male, United-States, Married-civ-spouse
28, Private,6, Other-service, White, Female, United-States, Never-married
26, Private,13, Prof-specialty, White, Female, United-States, Never-married
46, Private,10, Transport-moving, White, Male, United-States, Married-civ-spouse
35, Private,9, Machine-op-inspct, White, Male, United-States, Never-married
26, Self-emp-not-inc,9, Farming-fishing, White, Male, United-States, Never-married
40, Private,9, Machine-op-inspct, White, Female, United-States, Separated
31, Private,10, Exec-managerial, White, Male, Honduras, Never-married
52, Private,9, Transport-moving, White, Male, United-States, Widowed
61, Self-emp-not-inc,9, Other-service, Black, Male, United-States, Married-civ-spouse
39, State-gov,7, Craft-repair, White, Male, United-States, Married-civ-spouse
25, Private,9, Other-service, White, Female, United-States, Never-married
47, Private,13, Tech-support, White, Male, United-States, Married-civ-spouse
33, Private,13, Machine-op-inspct, Other, Male, Ecuador, Married-civ-spouse
17, Private,7, Other-service, White, Male, United-States, Never-married
26, Private,9, Adm-clerical, White, Male, United-States, Married-civ-spouse
25, Private,9, Handlers-cleaners, White, Male, United-States, Never-married
39, Self-emp-not-inc,9, Exec-managerial, White, Male, United-States, Married-civ-spouse
33, Private,14, Exec-managerial, White, Male, United-States, Married-civ-spouse
46, Federal-gov,10, Exec-managerial, Black, Male, United-States, Married-civ-spouse
27, Private,10, Adm-clerical, White, Female, United-States, Separated
48, Private,9, Prof-specialty, White, Male, United-States, Married-civ-spouse
29, Self-emp-not-inc,7, Other-service, White, Female, United-States, Married-civ-spouse
40, Private,13, Sales, White, Male, United-States, Never-married
24, Private,13, Sales, Black, Male, United-States, Never-married
55, Private,13, Exec-managerial, Other, Male, India, Married-civ-spouse
56, Private,9, Exec-managerial, White, Male, United-States, Married-civ-spouse
25, Private,12, Craft-repair, White, Male, United-States, Never-married
36, Private,10, Craft-repair, White, Male, United-States, Married-civ-spouse
26, Self-emp-not-inc,9, Exec-managerial, White, Male, United-States, Married-civ-spouse
37, Private,9, Handlers-cleaners, White, Male, United-States, Married-civ-spouse
36, Private,9, Craft-repair, White, Male, United-States, Married-civ-spouse
23, Self-emp-not-inc,7, Craft-repair, White, Male, Mexico, Never-married
25, Private,13, Prof-specialty, White, Male, United-States, Married-civ-spouse
36, State-gov,9, Adm-clerical, Black, Female, United-States, Divorced
39, Self-emp-inc,12, Sales, White, Male, United-States, Married-civ-spouse
35, Private,11, Craft-repair, Black, Male, United-States, Never-married
33, Private,7, Handlers-cleaners, Black, Male, United-States, Never-married
31, Private,10, Craft-repair, White, Male, United-States, Never-married
49, Private,10, Prof-specialty, White, Male, United-States, Married-civ-spouse
40, Private,9, Transport-moving, Asian-Pac-Islander, Male, Trinadad&Tobago, Married-civ-spouse
27, Private,10, Adm-clerical, White, Female, United-States, Widowed
50, Self-emp-not-inc,16, Prof-specialty, White, Male, United-States, Married-civ-spouse
38, Private,8, Machine-op-inspct, Black, Female, United-States, Never-married
55, State-gov,13, Exec-managerial, Black, Male, United-States, Divorced
49, Self-emp-not-inc,4, Other-service, White, Male, Italy, Married-civ-spouse
40, Private,13, Other-service, Other, Male, Mexico, Married-spouse-absent
42, Private,11, Tech-support, White, Female, United-States, Divorced
51, Private,13, Prof-specialty, White, Male, United-States, Married-civ-spouse
27, Private,13, Adm-clerical, Asian-Pac-Islander, Female, Laos, Never-married
30, State-gov,9, Protective-serv, White, Male, United-States, Married-civ-spouse
40, Private,6, Other-service, Black, Female, United-States, Never-married
43, Self-emp-not-inc,13, Craft-repair, White, Male, United-States, Separated
24, Private,9, Other-service, White, Female, United-States, Never-married
38, Private,13, Sales, White, Male, United-States, Married-civ-spouse
52, Private,9, Craft-repair, White, Male, United-States, Married-civ-spouse
32, Private,11, Sales, White, Male, United-States, Married-civ-spouse
33, Private,11, Protective-serv, White, Female, United-States, Separated
21, Private,9, Machine-op-inspct, White, Male, United-States, Never-married
27, Private,10, Sales, White, Male, United-States, Never-married
31, Private,9, Exec-managerial, White, Male, United-States, Divorced
29, Private,14, Prof-specialty, Asian-Pac-Islander, Female, Hong, Married-civ-spouse
49, Private,3, Other-service, White, Male, Greece, Married-civ-spouse
46, Private,13, Sales, White, Male, Germany, Married-civ-spouse
37, Private,7, Craft-repair, White, Male, United-States, Married-civ-spouse
56, Federal-gov,13, Adm-clerical, White, Male, United-States, Married-civ-spouse
37, Private,10, Craft-repair, White, Male, United-States, Married-civ-spouse
26, Self-emp-not-inc,9, Adm-clerical, White, Male, United-States, Married-civ-spouse
31, Private,10, Adm-clerical, Black, Female, United-States, Never-married
36, Private,9, Other-service, Asian-Pac-Islander, Female, South, Married-civ-spouse
52, Private,6, Handlers-cleaners, White, Male, United-States, Married-civ-spouse
40, Private,10, Craft-repair, White, Male, United-States, Divorced
21, Private,9, Exec-managerial, White, Female, United-States, Married-spouse-absent
63, Private,6, Machine-op-inspct, Black, Male, United-States, Separated
30, Private,9, Adm-clerical, White, Female, United-States, Never-married
30, Private,13, Sales, White, Male, Peru, Married-civ-spouse
50, Private,13, Exec-managerial, White, Male, United-States, Married-civ-spouse
41, Private,14, Exec-managerial, White, Male, United-States, Married-civ-spouse
39, Self-emp-inc,13, Exec-managerial, White, Male, United-States, Married-civ-spouse
23, Private,9, Machine-op-inspct, White, Female, United-States, Separated
52, Private,9, Sales, Black, Male, United-States, Married-civ-spouse
46, Private,11, Tech-support, Black, Female, United-States, Divorced
26, Private,10, Adm-clerical, White, Female, United-States, Married-civ-spouse
30, Private,10, Craft-repair, White, Male, United-States, Married-civ-spouse
23, Private,10, Exec-managerial, White, Male, United-States, Divorced
21, State-gov,10, Adm-clerical, Asian-Pac-Islander, Female, United-States, Never-married
39, Private,9, Transport-moving, White, Male, United-States, Married-civ-spouse
37, Local-gov,11, Protective-serv, Black, Male, United-States, Married-civ-spouse
40, Self-emp-not-inc,14, Exec-managerial, White, Male, United-States, Married-civ-spouse
38, Private,10, Adm-clerical, Black, Female, United-States, Divorced
47, Private,13, Sales, White, Male, United-States, Married-civ-spouse
20, Private,10, Other-service, White, Male, United-States, Never-married
35, Private,9, Craft-repair, White, Male, United-States, Married-civ-spouse
62, State-gov,13, Prof-specialty, White, Male, United-States, Divorced
32, Private,7, Other-service, White, Female, United-States, Divorced
42, Self-emp-inc,13, Sales, White, Male, United-States, Married-civ-spouse
32, Private,6, Craft-repair, White, Male, United-States, Never-married
27, Private,10, Other-service, Black, Female, United-States, Never-married
53, Self-emp-inc,13, Sales, White, Male, United-States, Married-civ-spouse
28, Self-emp-not-inc,3, Handlers-cleaners, White, Male, Mexico, Married-civ-spouse
26, Private,9, Sales, White, Male, United-States, Married-civ-spouse
47, Private,15, Exec-managerial, White, Male, United-States, Married-civ-spouse
23, Private,10, Protective-serv, Black, Female, United-States, Never-married
70, Self-emp-inc,10, Exec-managerial, White, Male, United-States, Married-civ-spouse
41, State-gov,13, Exec-managerial, Asian-Pac-Islander, Male, United-States, Married-civ-spouse
43, State-gov,14, Prof-specialty, White, Male, United-States, Never-married
40, Self-emp-not-inc,9, Craft-repair, White, Male, United-States, Married-civ-spouse
64, Self-emp-not-inc,9, Exec-managerial, White, Male, United-States, Married-civ-spouse
40, Private,10, Exec-managerial, White, Male, United-States, Divorced
43, Private,13, Exec-managerial, White, Male, United-States, Divorced
50, Federal-gov,9, Adm-clerical, White, Male, United-States, Married-civ-spouse
32, Private,7, Farming-fishing, White, Male, United-States, Married-civ-spouse
42, Private,7, Sales, White, Male, Mexico, Divorced
41, Private,9, Craft-repair, White, Male, United-States, Married-civ-spouse
30, Private,10, Exec-managerial, White, Female, England, Never-married
20, Private,10, Other-service, White, Male, United-States, Never-married
45, State-gov,9, Craft-repair, White, Male, United-States, Married-civ-spouse
42, Private,16, Prof-specialty, White, Male, United-States, Married-civ-spouse
24, Private,12, Machine-op-inspct, White, Male, United-States, Never-married
43, Private,13, Sales, White, Female, United-States, Divorced
28, Private,9, Transport-moving, Black, Male, United-States, Married-civ-spouse
35, Private,9, Machine-op-inspct, White, Female, United-States, Never-married
38, Federal-gov,9, Adm-clerical, White, Female, United-States, Never-married
32, Local-gov,13, Prof-specialty, White, Female, United-States, Divorced
50, State-gov,9, Protective-serv, White, Male, United-States, Married-civ-spouse
34, Private,9, Craft-repair, White, Male, United-States, Married-civ-spouse
35, Private,9, Other-service, White, Male, United-States, Never-married
30, Private,14, Adm-clerical, White, Female, France, Never-married
61, State-gov,3, Transport-moving, White, Male, United-States, Married-civ-spouse
27, Private,13, Adm-clerical, White, Male, United-States, Never-married
61, Private,9, Machine-op-inspct, Black, Female, United-States, Never-married
18, Private,3, Handlers-cleaners, White, Male, Mexico, Never-married
31, Local-gov,9, Protective-serv, White, Male, United-States, Married-civ-spouse
31, Private,13, Prof-specialty, White, Male, United-States, Divorced
20, Private,9, Other-service, Black, Female, United-States, Never-married
35, Private,8, Transport-moving, White, Male, United-States, Married-civ-spouse
51, Private,9, Craft-repair, Black, Male, United-States, Never-married
43, Private,10, Sales, White, Male, United-States, Married-civ-spouse
18, Private,7, Handlers-cleaners, White, Male, United-States, Never-married
55, Private,15, Exec-managerial, White, Male, United-States, Married-civ-spouse
59, Private,9, Priv-house-serv, White, Female, United-States, Widowed
21, Private,9, Other-service, White, Female, United-States, Never-married
22, Private,6, Other-service, White, Female, United-States, Never-married
60, Federal-gov,10, Exec-managerial, White, Female, England, Widowed
49, Federal-gov,9, Craft-repair, White, Male, United-States, Married-civ-spouse
21, Private,9, Handlers-cleaners, White, Female, United-States, Never-married
61, Private,9, Machine-op-inspct, White, Male, United-States, Married-civ-spouse
64, Private,3, Craft-repair, White, Male, United-States, Divorced
63, Private,9, Craft-repair, White, Male, United-States, Never-married
27, Federal-gov,13, Exec-managerial, White, Female, United-States, Never-married
23, Private,13, Other-service, Black, Female, United-States, Never-married
41, State-gov,9, Exec-managerial, White, Female, United-States, Divorced
40, Private,9, Craft-repair, White, Female, United-States, Married-civ-spouse
55, Self-emp-not-inc,13, Exec-managerial, White, Male, United-States, Married-civ-spouse
17, Private,6, Other-service, White, Female, United-States, Never-married
34, Self-emp-not-inc,10, Craft-repair, White, Male, United-States, Never-married
24, Private,13, Adm-clerical, White, Female, United-States, Never-married
30, Private,15, Prof-specialty, White, Female, United-States, Married-civ-spouse
29, Private,14, Exec-managerial, Asian-Pac-Islander, Male, United-States, Never-married
52, Private,13, Exec-managerial, White, Male, United-States, Married-civ-spouse
57, Federal-gov,10, Exec-managerial, White, Male, United-States, Married-civ-spouse
38, Private,13, Tech-support, White, Female, United-States, Never-married
43, Private,14, Exec-managerial, White, Female, United-States, Divorced
61, Private,10, Adm-clerical, White, Female, United-States, Widowed
38, Private,13, Exec-managerial, White, Male, United-States, Married-civ-spouse
51, Private,9, Machine-op-inspct, Black, Male, United-States, Married-civ-spouse
40, Private,13, Adm-clerical, White, Male, Mexico, Married-civ-spouse
41, Local-gov,10, Adm-clerical, White, Male, United-States, Married-civ-spouse
19, Private,10, Other-service, White, Female, United-States, Never-married
28, Private,4, Farming-fishing, White, Male, Mexico, Married-civ-spouse
59, Private,10, Sales, White, Male, United-States, Married-civ-spouse
32, State-gov,13, Prof-specialty, White, Female, United-States, Never-married
31, Private,9, Exec-managerial, White, Male, United-States, Married-civ-spouse
30, Private,12, Machine-op-inspct, White, Male, United-States, Never-married
54, Self-emp-not-inc,10, Sales, White, Male, United-States, Married-civ-spouse
33, Private,11, Craft-repair, White, Male, United-States, Separated
20, Private,10, Adm-clerical, White, Female, United-States, Never-married
32, Self-emp-not-inc,9, Transport-moving, White, Male, United-States, Married-civ-spouse
35, Private,9, Transport-moving, Black, Female, United-States, Married-civ-spouse
27, Private,7, Craft-repair, White, Male, United-States, Never-married
40, Private,13, Prof-specialty, White, Male, United-States, Married-civ-spouse
34, Private,11, Sales, White, Male, United-States, Married-civ-spouse
34, Local-gov,12, Prof-specialty, White, Male, United-States, Married-civ-spouse
38, Private,10, Craft-repair, White, Female, United-States, Never-married
28, Private,9, Other-service, Other, Male, United-States, Married-civ-spouse
65, Private,10, Handlers-cleaners, White, Male, United-States, Married-civ-spouse
61, Private,10, Tech-support, White, Male, United-States, Never-married
18, Private,7, Sales, White, Female, United-States, Never-married
35, Self-emp-inc,13, Sales, White, Male, United-States, Married-civ-spouse
45, Private,13, Exec-managerial, White, Female, United-States, Divorced
25, Private,10, Exec-managerial, White, Male, United-States, Married-civ-spouse
48, Private,15, Sales, White, Male, United-States, Divorced
19, Private,10, Adm-clerical, White, Female, United-States, Never-married
43, Private,13, Exec-managerial, Black, Female, United-States, Never-married
54, Private,13, Craft-repair, White, Male, United-States, Married-civ-spouse
47, Self-emp-not-inc,13, Sales, White, Male, United-States, Divorced
25, Private,11, Adm-clerical, White, Female, United-States, Never-married
30, Private,12, Craft-repair, White, Male, United-States, Married-civ-spouse
35, Private,9, Handlers-cleaners, White, Female, United-States, Divorced
26, Private,10, Sales, White, Male, United-States, Married-civ-spouse
61, Private,9, Sales, White, Male, United-States, Married-civ-spouse
54, Private,9, Other-service, White, Male, United-States, Divorced
50, Private,8, Sales, Asian-Pac-Islander, Male, Cambodia, Married-civ-spouse
32, Private,5, Machine-op-inspct, White, Female, Columbia, Separated
34, Private,9, Machine-op-inspct, White, Female, United-States, Divorced
36, Private,9, Other-service, White, Male, United-States, Never-married
50, Private,10, Craft-repair, White, Male, United-States, Married-civ-spouse
28, Private,7, Farming-fishing, White, Male, United-States, Married-civ-spouse
22, Private,9, Other-service, White, Female, United-States, Never-married
58, Private,7, Other-service, White, Male, United-States, Married-civ-spouse
27, Private,3, Other-service, White, Male, Mexico, Never-married
62, Private,13, Tech-support, White, Male, United-States, Married-civ-spouse
36, Self-emp-inc,13, Tech-support, White, Male, United-States, Never-married
21, Local-gov,10, Adm-clerical, White, Female, United-States, Never-married
41, Private,14, Prof-specialty, White, Female, England, Married-civ-spouse
28, Private,10, Machine-op-inspct, White, Male, United-States, Married-civ-spouse
33, Private,13, Handlers-cleaners, White, Male, United-States, Married-civ-spouse
54, Private,13, Exec-managerial, White, Male, United-States, Married-civ-spouse
19, Private,10, Sales, Amer-Indian-Eskimo, Female, United-States, Never-married
76, Self-emp-not-inc,4, Farming-fishing, White, Male, United-States, Never-married
34, Private,13, Exec-managerial, White, Male, United-States, Married-civ-spouse
40, Private,13, Adm-clerical, White, Female, United-States, Never-married
22, Private,7, Sales, White, Female, United-States, Never-married
17, Private,7, Handlers-cleaners, White, Male, United-States, Never-married
55, Private,10, Other-service, White, Female, United-States, Divorced
51, Local-gov,10, Adm-clerical, White, Female, United-States, Married-civ-spouse
26, Private,3, Handlers-cleaners, Other, Male, Mexico, Married-civ-spouse
44, Private,13, Other-service, White, Male, United-States, Never-married
54, Private,9, Exec-managerial, White, Male, United-States, Married-civ-spouse
34, Self-emp-not-inc,12, Craft-repair, White, Male, United-States, Never-married
42, Private,9, Adm-clerical, White, Male, United-States, Divorced
26, Private,9, Craft-repair, White, Male, United-States, Never-married
39, Private,3, Other-service, Asian-Pac-Islander, Male, Philippines, Married-civ-spouse
34, Private,13, Other-service, White, Male, El-Salvador, Never-married
59, Private,9, Craft-repair, White, Male, United-States, Divorced
20, Private,9, Other-service, White, Male, United-States, Never-married
34, Private,10, Machine-op-inspct, White, Male, United-States, Married-civ-spouse
51, Private,9, Craft-repair, White, Male, United-States, Married-civ-spouse
34, Private,10, Handlers-cleaners, White, Male, United-States, Married-civ-spouse
47, Private,13, Prof-specialty, White, Female, United-States, Separated
30, Self-emp-not-inc,11, Craft-repair, White, Male, United-States, Divorced
38, Private,9, Sales, White, Male, United-States, Separated
45, Private,13, Prof-specialty, Asian-Pac-Islander, Female, Philippines, Married-civ-spouse
23, Private,10, Exec-managerial, White, Female, United-States, Never-married
34, Private,10, Craft-repair, White, Male, United-States, Married-civ-spouse
22, Private,8, Handlers-cleaners, White, Male, United-States, Never-married
31, Private,9, Craft-repair, White, Male, United-States, Never-married
50, Private,9, Craft-repair, White, Male, United-States, Married-civ-spouse
19, Private,2, Handlers-cleaners, White, Male, Mexico, Never-married
28, Private,13, Sales, Black, Female, United-States, Married-civ-spouse
23, Private,9, Adm-clerical, White, Female, United-States, Never-married
35, Private,9, Handlers-cleaners, White, Male, United-States, Married-civ-spouse
28, Private,9, Machine-op-inspct, Black, Male, United-States, Married-civ-spouse
27, Private,10, Adm-clerical, White, Male, United-States, Never-married
46, Self-emp-inc,13, Sales, White, Male, United-States, Married-civ-spouse
27, Private,9, Handlers-cleaners, White, Male, United-States, Divorced
25, Private,6, Other-service, White, Female, United-States, Married-civ-spouse
34, Self-emp-inc,10, Craft-repair, White, Male, United-States, Married-civ-spouse
33, Private,9, Machine-op-inspct, White, Male, United-States, Never-married
36, Private,10, Craft-repair, White, Female, United-States, Never-married
30, Private,4, Craft-repair, White, Male, United-States, Married-civ-spouse
23, Private,10, Sales, White, Female, United-States, Married-civ-spouse
36, Private,3, Craft-repair, White, Male, Mexico, Married-spouse-absent
29, Private,13, Prof-specialty, White, Female, United-States, Never-married
50, Self-emp-not-inc,10, Farming-fishing, White, Male, United-States, Married-civ-spouse
19, Private,8, Handlers-cleaners, White, Male, United-States, Never-married
52, Federal-gov,9, Machine-op-inspct, White, Male, United-States, Married-civ-spouse
20, Private,9, Craft-repair, White, Male, United-States, Married-civ-spouse
22, Private,11, Adm-clerical, White, Female, United-States, Never-married
34, Private,10, Sales, White, Male, United-States, Married-civ-spouse
60, Private,10, Craft-repair, White, Male, United-States, Married-civ-spouse
19, Private,7, Other-service, Black, Male, United-States, Never-married
59, Self-emp-not-inc,9, Farming-fishing, White, Male, United-States, Married-civ-spouse
36, Private,9, Transport-moving, White, Male, United-States, Never-married
25, Private,9, Craft-repair, White, Male, Cuba, Never-married
49, Private,4, Craft-repair, White, Male, United-States, Divorced
25, Self-emp-not-inc,9, Other-service, White, Female, United-States, Never-married
50, Private,7, Other-service, White, Female, United-States, Divorced
44, Private,12, Prof-specialty, White, Female, United-States, Divorced
33, Private,10, Sales, White, Male, United-States, Married-civ-spouse
40, Self-emp-inc,13, Craft-repair, White, Male, United-States, Separated
56, Private,10, Exec-managerial, White, Male, United-States, Married-civ-spouse
56, Self-emp-not-inc,10, Exec-managerial, White, Male, United-States, Married-civ-spouse
23, Private,13, Prof-specialty, White, Male, United-States, Never-married
21, Private,10, Prof-specialty, White, Female, United-States, Never-married
67, Private,4, Craft-repair, White, Male, United-States, Married-civ-spouse
54, State-gov,11, Protective-serv, White, Male, United-States, Married-civ-spouse
50, Local-gov,9, Other-service, Black, Female, United-States, Never-married
59, Private,4, Machine-op-inspct, White, Male, United-States, Married-civ-spouse
51, Private,7, Handlers-cleaners, Black, Female, United-States, Widowed
30, Private,9, Exec-managerial, White, Female, United-States, Separated
42, Private,9, Craft-repair, White, Male, United-States, Married-civ-spouse
26, Private,13, Sales, White, Male, United-States, Never-married
47, Private,11, Adm-clerical, White, Male, United-States, Married-civ-spouse
78, Self-emp-not-inc,10, Craft-repair, White, Male, United-States, Married-civ-spouse
24, Self-emp-not-inc,9, Craft-repair, White, Male, United-States, Divorced
27, Private,7, Farming-fishing, White, Male, Puerto-Rico, Separated
51, Private,14, Exec-managerial, White, Male, United-States, Married-civ-spouse
46, Private,9, Machine-op-inspct, White, Male, United-States, Married-civ-spouse
55, Self-emp-not-inc,9, Farming-fishing, White, Male, United-States, Married-civ-spouse
20, Private,10, Other-service, White, Male, United-States, Never-married
30, Private,9, Exec-managerial, White, Male, United-States, Married-civ-spouse
19, Private,9, Other-service, White, Female, United-States, Never-married
30, Private,13, Prof-specialty, White, Male, United-States, Married-civ-spouse
31, Self-emp-not-inc,12, Craft-repair, White, Male, United-States, Married-civ-spouse
26, Private,9, Machine-op-inspct, White, Male, United-States, Married-civ-spouse
53, Private,9, Transport-moving, White, Male, United-States, Married-civ-spouse
24, Local-gov,10, Adm-clerical, White, Female, United-States, Never-married
24, Private,10, Prof-specialty, White, Male, United-States, Separated
36, Private,9, Exec-managerial, White, Female, United-States, Divorced
39, Private,14, Exec-managerial, White, Male, United-States, Married-civ-spouse
53, Private,9, Machine-op-inspct, Black, Male, United-States, Divorced
75, Self-emp-inc,9, Sales, Asian-Pac-Islander, Male, United-States, Widowed
36, Private,9, Exec-managerial, White, Male, United-States, Married-civ-spouse
46, Self-emp-inc,10, Sales, White, Male, United-States, Married-civ-spouse
56, Self-emp-inc,9, Sales, White, Male, United-States, Married-civ-spouse
29, Private,9, Handlers-cleaners, Black, Male, United-States, Married-civ-spouse
60, Private,5, Machine-op-inspct, White, Male, United-States, Married-civ-spouse
58, Private,9, Sales, White, Male, United-States, Widowed
67, Self-emp-not-inc,9, Farming-fishing, White, Male, United-States, Married-civ-spouse
35, Private,10, Prof-specialty, White, Male, United-States, Married-civ-spouse
39, Self-emp-not-inc,10, Farming-fishing, White, Male, United-States, Married-civ-spouse
37, Private,10, Transport-moving, White, Male, United-States, Married-civ-spouse
63, Self-emp-not-inc,15, Prof-specialty, White, Male, United-States, Married-civ-spouse
47, Private,7, Other-service, White, Female, United-States, Divorced
23, Private,13, Adm-clerical, White, Female, United-States, Never-married
55, Private,9, Machine-op-inspct, White, Male, United-States, Separated
49, Private,7, Sales, White, Female, United-States, Married-civ-spouse
39, Private,11, Machine-op-inspct, White, Male, United-States, Married-civ-spouse
23, Private,9, Machine-op-inspct, White, Male, United-States, Never-married
19, Private,10, Other-service, White, Female, United-States, Never-married
44, Private,14, Exec-managerial, White, Male, United-States, Married-civ-spouse
25, Private,11, Other-service, Amer-Indian-Eskimo, Female, United-States, Never-married
35, Private,11, Prof-specialty, Black, Male, United-States, Divorced
23, Local-gov,9, Adm-clerical, White, Female, Cuba, Divorced
