age,workclass,education-num,occupation,race,sex,native-country,marital-status
"[37, 47[",Private,6,Machine-op-inspct,Black,Female,United-States,Divorced
"[37, 47[",Private,6,Machine-op-inspct,White,Female,United-States,Divorced
"[37, 47[",Private,6,Machine-op-inspct,White,Female,United-States,Divorced
"[37, 47[",Private,6,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,6,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,6,Machine-op-inspct,Black,Male,United-States,Married-civ-spouse
"[37, 47[",Private,6,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,6,Machine-op-inspct,Black,Male,United-States,Never-married
"[37, 47[",Private,6,Machine-op-inspct,Black,Male,United-States,Divorced
"[37, 47[",Private,6,Machine-op-inspct,Black,Female,United-States,Separated
"[37, 47[",Private,6,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,6,Machine-op-inspct,White,Male,United-States,Never-married
"[37, 47[",Private,6,Machine-op-inspct,White,Male,United-States,Divorced
"[37, 47[",Private,6,Machine-op-inspct,Black,Male,United-States,Married-civ-spouse
"[37, 47[",Private,6,Machine-op-inspct,White,Male,United-States,Separated
"[37, 47[",Private,6,Machine-op-inspct,Black,Female,United-States,Married-civ-spouse
"[37, 47[",Private,6,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,6,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,6,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,6,Machine-op-inspct,White,Male,Greece,Married-civ-spouse
"[47, 57[",Private,6,Machine-op-inspct,White,Male,United-States,Widowed
"[47, 57[",Private,6,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[47, 57[",Private,6,Machine-op-inspct,White,Female,Columbia,Married-spouse-absent
"[47, 57[",Private,6,Machine-op-inspct,Black,Male,United-States,Married-civ-spouse
"[47, 57[",Private,6,Machine-op-inspct,White,Female,United-States,Divorced
"[47, 57[",Private,6,Machine-op-inspct,Black,Female,United-States,Widowed
"[47, 57[",Private,6,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[47, 57[",Private,6,Machine-op-inspct,White,Female,United-States,Separated
"[47, 57[",Private,6,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[47, 57[",Private,6,Machine-op-inspct,Black,Male,United-States,Divorced
"[47, 57[",Private,6,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[47, 57[",Private,6,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[47, 57[",Private,6,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[47, 57[",Private,6,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[47, 57[",Private,6,Machine-op-inspct,Black,Female,United-States,Separated
"[47, 57[",Private,6,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[47, 57[",Private,6,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[47, 57[",Private,6,Machine-op-inspct,Black,Female,United-States,Never-married
"[47, 57[",Private,6,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[47, 57[",Private,6,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[47, 57[",Private,6,Machine-op-inspct,White,Male,United-States,Never-married
"[47, 57[",Private,6,Machine-op-inspct,White,Male,United-States,Never-married
"[47, 57[",Private,6,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[47, 57[",Private,6,Machine-op-inspct,Black,Female,United-States,Widowed
"[47, 57[",Private,6,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[47, 57[",Private,6,Machine-op-inspct,Black,Male,United-States,Married-civ-spouse
"[47, 57[",Private,6,Machine-op-inspct,White,Male,Italy,Married-civ-spouse
"[47, 57[",Private,6,Machine-op-inspct,White,Female,United-States,Divorced
"[47, 57[",Private,6,Machine-op-inspct,White,Female,United-States,Divorced
"[57, 67[",Private,6,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[57, 67[",Private,6,Machine-op-inspct,White,Female,United-States,Divorced
"[57, 67[",Private,6,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[57, 67[",Self-emp-not-inc,6,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[57, 67[",Private,6,Machine-op-inspct,Black,Male,United-States,Married-civ-spouse
"[57, 67[",Private,6,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[57, 67[",Private,6,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[57, 67[",Private,6,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[57, 67[",Private,6,Machine-op-inspct,White,Female,United-States,Divorced
"[57, 67[",Private,6,Machine-op-inspct,White,Male,United-States,Widowed
"[57, 67[",Private,6,Machine-op-inspct,Black,Male,United-States,Separated
"[57, 67[",Private,6,Machine-op-inspct,Black,Male,United-States,Married-civ-spouse
"[57, 67[",Private,6,Machine-op-inspct,White,Female,United-States,Divorced
"[57, 67[",Private,6,Machine-op-inspct,White,Female,United-States,Widowed
"[57, 67[",Private,6,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[57, 67[",Private,6,Machine-op-inspct,White,Female,United-States,Widowed
"[57, 67[",Private,6,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[17, 27[",Private,7,Machine-op-inspct,White,Male,United-States,Never-married
"[17, 27[",Private,7,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[17, 27[",Private,7,Machine-op-inspct,White,Female,United-States,Never-married
"[17, 27[",Private,7,Machine-op-inspct,White,Male,United-States,Never-married
"[17, 27[",Private,7,Machine-op-inspct,Other,Male,United-States,Never-married
"[17, 27[",Private,7,Machine-op-inspct,White,Female,United-States,Never-married
"[17, 27[",Private,7,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[17, 27[",Private,7,Machine-op-inspct,White,Male,Puerto-Rico,Married-civ-spouse
"[17, 27[",Private,7,Machine-op-inspct,Black,Male,United-States,Separated
"[17, 27[",Private,7,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[17, 27[",Private,7,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[17, 27[",Private,7,Machine-op-inspct,White,Female,United-States,Never-married
"[17, 27[",Private,7,Machine-op-inspct,White,Male,United-States,Never-married
"[17, 27[",Private,7,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[17, 27[",Private,7,Machine-op-inspct,White,Female,United-States,Never-married
"[17, 27[",Private,7,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[17, 27[",Federal-gov,7,Machine-op-inspct,White,Male,United-States,Never-married
"[17, 27[",Private,7,Machine-op-inspct,White,Male,United-States,Never-married
"[17, 27[",Private,7,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[17, 27[",Private,7,Machine-op-inspct,White,Male,United-States,Never-married
"[17, 27[",Private,7,Machine-op-inspct,Black,Female,United-States,Never-married
"[17, 27[",Private,7,Machine-op-inspct,White,Female,United-States,Never-married
"[17, 27[",Private,7,Machine-op-inspct,White,Female,United-States,Divorced
"[17, 27[",Private,7,Machine-op-inspct,Black,Male,United-States,Never-married
"[17, 27[",Private,7,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[17, 27[",Private,7,Machine-op-inspct,Amer-Indian-Eskimo,Male,United-States,Never-married
"[17, 27[",Private,7,Machine-op-inspct,White,Male,United-States,Never-married
"[17, 27[",Private,7,Machine-op-inspct,White,Male,United-States,Never-married
"[17, 27[",Private,7,Machine-op-inspct,White,Female,Mexico,Married-civ-spouse
"[17, 27[",Private,7,Machine-op-inspct,Other,Male,United-States,Never-married
"[17, 27[",Private,7,Machine-op-inspct,White,Male,United-States,Never-married
"[17, 27[",Private,7,Machine-op-inspct,White,Male,United-States,Divorced
"[17, 27[",Private,7,Machine-op-inspct,White,Male,Mexico,Married-civ-spouse
"[27, 37[",Local-gov,7,Machine-op-inspct,Black,Male,United-States,Separated
"[27, 37[",Private,7,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[27, 37[",Private,7,Machine-op-inspct,Black,Male,United-States,Never-married
"[27, 37[",Private,7,Machine-op-inspct,Black,Male,United-States,Married-civ-spouse
"[27, 37[",Private,7,Machine-op-inspct,White,Female,United-States,Divorced
"[27, 37[",Private,7,Machine-op-inspct,White,Female,United-States,Married-civ-spouse
"[27, 37[",Private,7,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[27, 37[",Self-emp-not-inc,7,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[27, 37[",Private,7,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[27, 37[",Private,7,Machine-op-inspct,White,Male,United-States,Separated
"[27, 37[",Private,7,Machine-op-inspct,Black,Male,United-States,Separated
"[27, 37[",Private,7,Machine-op-inspct,White,Male,United-States,Never-married
"[27, 37[",Private,7,Machine-op-inspct,Black,Male,United-States,Never-married
"[27, 37[",Private,7,Machine-op-inspct,White,Male,United-States,Never-married
"[27, 37[",Private,7,Machine-op-inspct,White,Female,United-States,Married-civ-spouse
"[27, 37[",Private,7,Machine-op-inspct,White,Male,United-States,Never-married
"[27, 37[",Private,7,Machine-op-inspct,White,Female,United-States,Divorced
"[27, 37[",Private,7,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[27, 37[",Private,7,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[27, 37[",Private,7,Machine-op-inspct,White,Female,United-States,Divorced
"[27, 37[",Private,7,Machine-op-inspct,White,Female,United-States,Never-married
"[27, 37[",Private,7,Machine-op-inspct,White,Female,United-States,Divorced
"[27, 37[",Private,7,Machine-op-inspct,White,Female,Nicaragua,Never-married
"[27, 37[",Private,7,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[27, 37[",Private,7,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[27, 37[",Private,7,Machine-op-inspct,White,Female,United-States,Never-married
"[27, 37[",Private,7,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[27, 37[",Private,7,Machine-op-inspct,White,Male,United-States,Never-married
"[27, 37[",Private,7,Machine-op-inspct,White,Female,United-States,Never-married
"[27, 37[",Private,7,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[27, 37[",Private,7,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[27, 37[",Private,7,Machine-op-inspct,Black,Male,United-States,Married-civ-spouse
"[27, 37[",Private,7,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[27, 37[",Private,7,Machine-op-inspct,White,Male,United-States,Never-married
"[27, 37[",Private,7,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[27, 37[",Private,7,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[27, 37[",Private,7,Machine-op-inspct,White,Female,United-States,Divorced
"[27, 37[",Private,7,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[27, 37[",Private,7,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,7,Machine-op-inspct,Other,Female,Puerto-Rico,Divorced
"[37, 47[",Private,7,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,7,Machine-op-inspct,Amer-Indian-Eskimo,Male,Germany,Divorced
"[37, 47[",Private,7,Machine-op-inspct,White,Male,Guatemala,Married-spouse-absent
"[37, 47[",Private,7,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,7,Machine-op-inspct,Black,Female,United-States,Never-married
"[37, 47[",Private,7,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,7,Machine-op-inspct,White,Male,United-States,Divorced
"[37, 47[",Private,7,Machine-op-inspct,White,Male,United-States,Never-married
"[37, 47[",Private,7,Machine-op-inspct,White,Female,Dominican-Republic,Never-married
"[37, 47[",Private,7,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,7,Machine-op-inspct,Black,Male,United-States,Separated
"[37, 47[",Private,7,Machine-op-inspct,Black,Female,United-States,Divorced
"[37, 47[",Private,7,Machine-op-inspct,Asian-Pac-Islander,Female,South,Married-spouse-absent
"[37, 47[",Private,7,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,7,Machine-op-inspct,White,Female,United-States,Separated
"[37, 47[",Private,7,Machine-op-inspct,Black,Female,United-States,Never-married
"[37, 47[",Private,7,Machine-op-inspct,White,Male,Puerto-Rico,Married-civ-spouse
"[37, 47[",Private,7,Machine-op-inspct,White,Male,United-States,Divorced
"[37, 47[",Private,7,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,7,Machine-op-inspct,Black,Male,United-States,Widowed
"[37, 47[",Private,7,Machine-op-inspct,White,Male,United-States,Never-married
"[37, 47[",Private,7,Machine-op-inspct,Black,Female,United-States,Divorced
"[37, 47[",Private,7,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,7,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,7,Machine-op-inspct,Black,Male,United-States,Never-married
"[37, 47[",Private,7,Machine-op-inspct,White,Male,United-States,Widowed
"[37, 47[",Private,7,Machine-op-inspct,Other,Female,Puerto-Rico,Never-married
"[47, 57[",Private,7,Machine-op-inspct,White,Male,Puerto-Rico,Never-married
"[47, 57[",Private,7,Machine-op-inspct,White,Female,United-States,Divorced
"[47, 57[",Private,7,Machine-op-inspct,Black,Female,United-States,Married-civ-spouse
"[47, 57[",Private,7,Machine-op-inspct,Black,Male,United-States,Separated
"[47, 57[",Private,7,Machine-op-inspct,White,Female,United-States,Separated
"[47, 57[",Private,7,Machine-op-inspct,Asian-Pac-Islander,Male,Philippines,Married-civ-spouse
"[47, 57[",Private,7,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[47, 57[",Private,7,Machine-op-inspct,Black,Female,United-States,Divorced
"[47, 57[",Private,7,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[47, 57[",Private,7,Machine-op-inspct,White,Female,United-States,Never-married
"[47, 57[",Private,7,Machine-op-inspct,Black,Female,United-States,Never-married
"[47, 57[",Private,7,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[47, 57[",Private,7,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[47, 57[",Private,7,Machine-op-inspct,Black,Male,United-States,Married-civ-spouse
"[47, 57[",Private,7,Machine-op-inspct,White,Female,United-States,Widowed
"[47, 57[",Private,7,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[47, 57[",Private,7,Machine-op-inspct,Other,Male,Dominican-Republic,Married-civ-spouse
"[47, 57[",Private,7,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[47, 57[",Private,7,Machine-op-inspct,Black,Female,United-States,Never-married
"[47, 57[",Private,7,Machine-op-inspct,Black,Female,United-States,Divorced
"[47, 57[",Private,7,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[47, 57[",Private,7,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[47, 57[",Private,7,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[47, 57[",Private,7,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[47, 57[",Private,7,Machine-op-inspct,White,Male,United-States,Divorced
"[47, 57[",Private,7,Machine-op-inspct,Black,Male,United-States,Married-civ-spouse
"[47, 57[",Private,7,Machine-op-inspct,Black,Male,United-States,Married-civ-spouse
"[47, 57[",Private,7,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[47, 57[",Private,7,Machine-op-inspct,Black,Female,United-States,Divorced
"[47, 57[",Private,7,Machine-op-inspct,White,Male,Puerto-Rico,Separated
"[47, 57[",Private,7,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[47, 57[",Private,7,Machine-op-inspct,Black,Male,United-States,Married-civ-spouse
"[47, 57[",Private,7,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[47, 57[",Private,7,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[57, 67[",Private,7,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[57, 67[",Private,7,Machine-op-inspct,Asian-Pac-Islander,Female,Hong,Married-civ-spouse
"[57, 67[",Private,7,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[57, 67[",Private,7,Machine-op-inspct,White,Female,United-States,Widowed
"[57, 67[",Private,7,Machine-op-inspct,White,Male,United-States,Divorced
"[57, 67[",Private,7,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[57, 67[",Private,7,Machine-op-inspct,White,Male,United-States,Never-married
"[57, 67[",Private,7,Machine-op-inspct,White,Male,United-States,Never-married
"[57, 67[",Private,7,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[57, 67[",Private,7,Machine-op-inspct,White,Female,India,Widowed
"[57, 67[",Private,7,Machine-op-inspct,Black,Male,United-States,Married-civ-spouse
"[57, 67[",Private,7,Machine-op-inspct,Black,Female,United-States,Divorced
"[57, 67[",Private,7,Machine-op-inspct,White,Female,United-States,Widowed
"[57, 67[",Private,7,Machine-op-inspct,White,Female,United-States,Divorced
"[17, 27[",Private,8,Machine-op-inspct,White,Male,United-States,Never-married
"[17, 27[",Private,8,Machine-op-inspct,White,Male,Mexico,Never-married
"[17, 27[",Private,8,Machine-op-inspct,White,Male,United-States,Never-married
"[17, 27[",Private,8,Machine-op-inspct,Other,Male,Mexico,Married-civ-spouse
"[17, 27[",Private,8,Machine-op-inspct,White,Male,Mexico,Never-married
"[17, 27[",Private,8,Machine-op-inspct,White,Male,United-States,Never-married
"[17, 27[",Private,8,Machine-op-inspct,White,Male,El-Salvador,Married-civ-spouse
"[17, 27[",Private,8,Machine-op-inspct,White,Male,United-States,Never-married
"[17, 27[",Private,8,Machine-op-inspct,White,Male,Mexico,Never-married
"[17, 27[",Private,8,Machine-op-inspct,White,Female,United-States,Never-married
"[17, 27[",Private,8,Machine-op-inspct,White,Male,United-States,Never-married
"[17, 27[",Private,8,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[17, 27[",Private,8,Machine-op-inspct,Black,Male,United-States,Never-married
"[17, 27[",Private,8,Machine-op-inspct,Black,Female,United-States,Never-married
"[17, 27[",Private,8,Machine-op-inspct,White,Male,United-States,Never-married
"[17, 27[",Private,8,Machine-op-inspct,White,Male,United-States,Never-married
"[17, 27[",Private,8,Machine-op-inspct,White,Male,United-States,Never-married
"[17, 27[",Private,8,Machine-op-inspct,Black,Female,United-States,Never-married
"[17, 27[",Private,8,Machine-op-inspct,White,Male,United-States,Never-married
"[17, 27[",Private,8,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[17, 27[",Private,8,Machine-op-inspct,White,Female,United-States,Never-married
"[27, 37[",Private,8,Machine-op-inspct,Black,Female,United-States,Divorced
"[27, 37[",Private,8,Machine-op-inspct,White,Male,United-States,Divorced
"[27, 37[",Private,8,Machine-op-inspct,White,Male,Mexico,Married-civ-spouse
"[27, 37[",Private,8,Machine-op-inspct,White,Male,United-States,Never-married
"[27, 37[",Private,8,Machine-op-inspct,White,Female,United-States,Separated
"[27, 37[",Private,8,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[27, 37[",Private,8,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[27, 37[",Private,8,Machine-op-inspct,Black,Female,United-States,Never-married
"[27, 37[",Private,8,Machine-op-inspct,Other,Male,Ecuador,Married-civ-spouse
"[27, 37[",Private,8,Machine-op-inspct,White,Male,United-States,Never-married
"[27, 37[",Private,8,Machine-op-inspct,White,Female,United-States,Divorced
"[27, 37[",Private,8,Machine-op-inspct,White,Female,United-States,Divorced
"[27, 37[",Local-gov,8,Machine-op-inspct,White,Male,United-States,Never-married
"[27, 37[",Private,8,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[27, 37[",Private,8,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[27, 37[",Private,8,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[27, 37[",Private,8,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[27, 37[",Private,8,Machine-op-inspct,White,Male,United-States,Divorced
"[27, 37[",Private,8,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[27, 37[",Private,8,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[17, 27[",Private,9,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[17, 27[",Private,9,Machine-op-inspct,Black,Female,United-States,Never-married
"[17, 27[",Private,9,Machine-op-inspct,White,Male,United-States,Never-married
"[17, 27[",Private,9,Machine-op-inspct,Black,Male,United-States,Never-married
"[17, 27[",Private,9,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[17, 27[",Private,9,Machine-op-inspct,Black,Female,United-States,Never-married
"[17, 27[",Private,9,Machine-op-inspct,White,Female,Dominican-Republic,Never-married
"[17, 27[",Private,9,Machine-op-inspct,White,Female,United-States,Never-married
"[17, 27[",Private,9,Machine-op-inspct,White,Male,United-States,Never-married
"[17, 27[",Private,9,Machine-op-inspct,Black,Male,United-States,Never-married
"[17, 27[",Private,9,Machine-op-inspct,White,Male,United-States,Never-married
"[17, 27[",Private,9,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[17, 27[",Private,9,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[17, 27[",Private,9,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[17, 27[",Private,9,Machine-op-inspct,White,Female,United-States,Never-married
"[17, 27[",Private,9,Machine-op-inspct,White,Male,United-States,Never-married
"[17, 27[",Private,9,Machine-op-inspct,Black,Female,United-States,Never-married
"[17, 27[",Private,9,Machine-op-inspct,White,Male,United-States,Never-married
"[17, 27[",Private,9,Machine-op-inspct,White,Male,United-States,Never-married
"[17, 27[",Private,9,Machine-op-inspct,Black,Male,United-States,Never-married
"[17, 27[",Private,9,Machine-op-inspct,White,Female,United-States,Married-civ-spouse
"[17, 27[",Self-emp-inc,9,Machine-op-inspct,White,Female,United-States,Never-married
"[17, 27[",Private,9,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[17, 27[",Private,9,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[17, 27[",Private,9,Machine-op-inspct,Black,Male,United-States,Never-married
"[17, 27[",Private,9,Machine-op-inspct,White,Female,United-States,Never-married
"[17, 27[",Private,9,Machine-op-inspct,Other,Male,Mexico,Married-civ-spouse
"[17, 27[",Private,9,Machine-op-inspct,White,Male,United-States,Never-married
"[17, 27[",Private,9,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[17, 27[",Private,9,Machine-op-inspct,White,Male,Mexico,Never-married
"[17, 27[",Private,9,Machine-op-inspct,White,Male,United-States,Separated
"[17, 27[",Private,9,Machine-op-inspct,Black,Female,United-States,Never-married
"[17, 27[",Private,9,Machine-op-inspct,White,Male,United-States,Never-married
"[17, 27[",Private,9,Machine-op-inspct,White,Male,United-States,Never-married
"[17, 27[",Private,9,Machine-op-inspct,Other,Female,Columbia,Never-married
"[17, 27[",Private,9,Machine-op-inspct,White,Male,United-States,Never-married
"[17, 27[",Private,9,Machine-op-inspct,White,Male,United-States,Never-married
"[17, 27[",Private,9,Machine-op-inspct,Black,Male,United-States,Never-married
"[17, 27[",Private,9,Machine-op-inspct,White,Male,United-States,Never-married
"[17, 27[",Private,9,Machine-op-inspct,White,Female,United-States,Married-civ-spouse
"[17, 27[",Private,9,Machine-op-inspct,White,Female,United-States,Never-married
"[17, 27[",Private,9,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[17, 27[",Private,9,Machine-op-inspct,White,Male,United-States,Never-married
"[17, 27[",Private,9,Machine-op-inspct,White,Female,United-States,Married-civ-spouse
"[17, 27[",Private,9,Machine-op-inspct,White,Male,United-States,Separated
"[17, 27[",Private,9,Machine-op-inspct,Black,Male,United-States,Married-civ-spouse
"[17, 27[",Private,9,Machine-op-inspct,White,Female,United-States,Divorced
"[17, 27[",Private,9,Machine-op-inspct,White,Male,United-States,Never-married
"[17, 27[",Private,9,Machine-op-inspct,White,Male,United-States,Never-married
"[17, 27[",Private,9,Machine-op-inspct,White,Female,United-States,Never-married
"[17, 27[",Private,9,Machine-op-inspct,Asian-Pac-Islander,Male,Philippines,Never-married
"[17, 27[",Private,9,Machine-op-inspct,White,Male,United-States,Never-married
"[17, 27[",Private,9,Machine-op-inspct,Black,Female,United-States,Separated
"[17, 27[",Private,9,Machine-op-inspct,White,Male,United-States,Divorced
"[17, 27[",Private,9,Machine-op-inspct,White,Male,Mexico,Never-married
"[17, 27[",Private,9,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[17, 27[",Private,9,Machine-op-inspct,White,Female,United-States,Never-married
"[17, 27[",Private,9,Machine-op-inspct,White,Male,United-States,Never-married
"[17, 27[",Self-emp-inc,9,Machine-op-inspct,White,Male,United-States,Never-married
"[17, 27[",Private,9,Machine-op-inspct,White,Female,United-States,Never-married
"[17, 27[",Private,9,Machine-op-inspct,Black,Female,United-States,Never-married
"[17, 27[",Private,9,Machine-op-inspct,White,Male,United-States,Divorced
"[17, 27[",Private,9,Machine-op-inspct,White,Female,United-States,Married-civ-spouse
"[17, 27[",Private,9,Machine-op-inspct,White,Male,United-States,Never-married
"[17, 27[",Private,9,Machine-op-inspct,White,Male,United-States,Never-married
"[17, 27[",Private,9,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[17, 27[",Private,9,Machine-op-inspct,White,Male,United-States,Never-married
"[17, 27[",Private,9,Machine-op-inspct,White,Female,United-States,Never-married
"[17, 27[",Private,9,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[17, 27[",Private,9,Machine-op-inspct,White,Male,United-States,Never-married
"[17, 27[",Private,9,Machine-op-inspct,White,Male,Poland,Married-spouse-absent
"[17, 27[",Private,9,Machine-op-inspct,White,Male,United-States,Never-married
"[17, 27[",Private,9,Machine-op-inspct,Black,Female,United-States,Separated
"[17, 27[",Private,9,Machine-op-inspct,White,Male,United-States,Never-married
"[17, 27[",Private,9,Machine-op-inspct,White,Male,United-States,Never-married
"[17, 27[",Private,9,Machine-op-inspct,White,Male,United-States,Never-married
"[17, 27[",Private,9,Machine-op-inspct,White,Female,United-States,Never-married
"[17, 27[",Private,9,Machine-op-inspct,White,Male,United-States,Never-married
"[17, 27[",Private,9,Machine-op-inspct,White,Male,United-States,Divorced
"[17, 27[",Private,9,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[17, 27[",Private,9,Machine-op-inspct,White,Male,United-States,Never-married
"[17, 27[",Private,9,Machine-op-inspct,White,Male,United-States,Never-married
"[17, 27[",Private,9,Machine-op-inspct,White,Female,United-States,Never-married
"[17, 27[",Private,9,Machine-op-inspct,White,Male,United-States,Divorced
"[17, 27[",Private,9,Machine-op-inspct,White,Male,United-States,Never-married
"[17, 27[",Private,9,Machine-op-inspct,Black,Male,United-States,Married-civ-spouse
"[17, 27[",Private,9,Machine-op-inspct,White,Female,Dominican-Republic,Married-spouse-absent
"[17, 27[",Private,9,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[17, 27[",Private,9,Machine-op-inspct,White,Male,United-States,Never-married
"[17, 27[",Private,9,Machine-op-inspct,Black,Female,United-States,Never-married
"[17, 27[",Private,9,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[17, 27[",Private,9,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
"[17, 27[",Private,9,Machine-op-inspct,White,Male,United-States,Never-married
"[17, 27[",Private,9,Machine-op-inspct,White,Male,United-States,Never-married
"[17, 27[",Private,9,Machine-op-inspct,White,Male,United-States,Never-married
"[17, 27[",Private,9,Machine-op-inspct,White,Male,United-States,Married-civ-spouse
